sheet,section,variable_name,label,field_type,values,value_label,instrument,search_text_original,domain_primary,domain_secondary,keywords_en,keywords_nl,instrument_aliases_en,instrument_aliases_nl,search_text
X.Home Visit Package,Huisbezoek: Patient Health Questionnaire,phq_noticed_movements_home,Hoe vaak heeft u in de afgelopen 2 weken last gehad van één of meer van de volgende problemen?  Zo traag bewegen of zo langzaam spreken dat andere mensen dit opgemerkt kunnen hebben? Of het tegenovergestelde: zo zenuwachtig of rusteloos zijn dat u veel meer bewoog dan gebruikelijk,radio,"0,
1,
2,
3","Helemaal niet,
Meerdere dagen,
Meer dan de helft van de dagen,
Bijna elke dag",,"X.Home Visit Package | Huisbezoek: Patient Health Questionnaire |  | phq_noticed_movements_home | Hoe vaak heeft u in de afgelopen 2 weken last gehad van één of meer van de volgende problemen?  Zo traag bewegen of zo langzaam spreken dat andere mensen dit opgemerkt kunnen hebben? Of het tegenovergestelde: zo zenuwachtig of rusteloos zijn dat u veel meer bewoog dan gebruikelijk | radio | 0,
1,
2,
3 | Helemaal niet,
Meerdere dagen,
Meer dan de helft van de dagen,
Bijna elke dag",mental_health,,home visit; mental health; depression; mood; anxiety; interest; feeling down; PHQ; health,huisbezoek; mentale gezondheid; depressie; stemming; angst; interesseverlies; somber; vaak; heeft; afgelopen; last; gehad; volgende; problemen; traag; bewegen; langzaam; spreken; mensen; opgemerkt; kunnen; hebben; tegenovergestelde; zenuwachtig; rusteloos; veel; bewoog; gebruikelijk,nan,nan,X.Home Visit Package | Huisbezoek: Patient Health Questionnaire | phq_noticed_movements_home | Hoe vaak heeft u in de afgelopen 2 weken last gehad van één of meer van de volgende problemen?  Zo traag bewegen of zo langzaam spreken dat andere mensen dit opgemerkt kunnen hebben? Of het tegenovergestelde: zo zenuwachtig of rusteloos zijn dat u veel meer bewoog dan gebruikelijk | nan | mental_health | home visit; mental health; depression; mood; anxiety; interest; feeling down; PHQ; health | huisbezoek; mentale gezondheid; depressie; stemming; angst; interesseverlies; somber; vaak; heeft; afgelopen; last; gehad; volgende; problemen; traag; bewegen; langzaam; spreken; mensen; opgemerkt; kunnen; hebben; tegenovergestelde; zenuwachtig; rusteloos; veel; bewoog; gebruikelijk
X.Home Visit Package,Huisbezoek: Patient Health Questionnaire,phq_dailyactivities_home,"Als u enig probleem hebt aangekruist, hoe moeilijk maakten deze problemen het dan voor u om uw werk of uw taken in en om het huis te doen, of om met andere mensen om te gaan?",radio,"0,
1,
2,
3","Helemaal niet moeilijk,
Enigszins moeilijk,
Erg moelijk,
Extreem moeilijk",,"X.Home Visit Package | Huisbezoek: Patient Health Questionnaire |  | phq_dailyactivities_home | Als u enig probleem hebt aangekruist, hoe moeilijk maakten deze problemen het dan voor u om uw werk of uw taken in en om het huis te doen, of om met andere mensen om te gaan? | radio | 0,
1,
2,
3 | Helemaal niet moeilijk,
Enigszins moeilijk,
Erg moelijk,
Extreem moeilijk",mental_health,,home visit; mental health; depression; mood; anxiety; interest; feeling down; PHQ; health,huisbezoek; mentale gezondheid; depressie; stemming; angst; interesseverlies; somber; enig; probleem; hebt; aangekruist; moeilijk; maakten; problemen; werk; taken; huis; mensen; gaan,nan,nan,"X.Home Visit Package | Huisbezoek: Patient Health Questionnaire | phq_dailyactivities_home | Als u enig probleem hebt aangekruist, hoe moeilijk maakten deze problemen het dan voor u om uw werk of uw taken in en om het huis te doen, of om met andere mensen om te gaan? | nan | mental_health | home visit; mental health; depression; mood; anxiety; interest; feeling down; PHQ; health | huisbezoek; mentale gezondheid; depressie; stemming; angst; interesseverlies; somber; enig; probleem; hebt; aangekruist; moeilijk; maakten; problemen; werk; taken; huis; mensen; gaan"
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_1,Heb je van het protocol moeten afwijken?,radio,"0,
1","Nee,
Ja",,"X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_1 | Heb je van het protocol moeten afwijken? | radio | 0,
1 | Nee,
Ja",administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; protocol; moeten; afwijken,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_1 | Heb je van het protocol moeten afwijken? | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; protocol; moeten; afwijken
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_1 Geïnformeerde Toestemming_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_1 Geïnformeerde Toestemming_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,consent; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,toestemming; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_1 Geïnformeerde Toestemming_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | consent; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | toestemming; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_2 Administratie_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_2 Administratie_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_2 Administratie_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_3. VU AMS_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_3. VU AMS_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_3. VU AMS_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_4. Urine Monster_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_4. Urine Monster_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,biospecimens,administration,urine sample; biospecimens; blood draw; blood sample; collection; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_4. Urine Monster_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | biospecimens | administration | urine sample; biospecimens; blood draw; blood sample; collection; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_5. Analoge Schalen_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_5. Analoge Schalen_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_5. Analoge Schalen_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_6. Oximetrietest_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_6. Oximetrietest_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_6. Oximetrietest_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_7. NASA Lean Test_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_7. NASA Lean Test_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,autonomic_orthostatic,administration,autonomic; orthostatic intolerance; compass-31; lean test; standing test; dizziness; administration; screening end; study end; protocol deviation; scheduling; NASA Lean Test; protocol; afwijkingen,autonoom; orthostatische intolerantie; compass-31; kanteltafelachtig; sta test; duizeligheid; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_7. NASA Lean Test_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | autonomic_orthostatic | administration | autonomic; orthostatic intolerance; compass-31; lean test; standing test; dizziness; administration; screening end; study end; protocol deviation; scheduling; NASA Lean Test; protocol; afwijkingen | autonoom; orthostatische intolerantie; compass-31; kanteltafelachtig; sta test; duizeligheid; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_8. Handknijpkracht_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_8. Handknijpkracht_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,handgrip strength; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,handknijpkracht; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_8. Handknijpkracht_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | handgrip strength; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | handknijpkracht; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_9. Beighton Score_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_9. Beighton Score_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_9. Beighton Score_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_10. Antropometrische Metingen_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_10. Antropometrische Metingen_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,anthropometric measurements; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,antropometrische metingen; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_10. Antropometrische Metingen_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | anthropometric measurements; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | antropometrische metingen; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_2_11. Bloedafname_Leg uit wat de afwijking van het protocol was.,Of hier:,string,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_2_11. Bloedafname_Leg uit wat de afwijking van het protocol was. | Of hier: | string |  | ,administration,,blood draw; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,bloedafname; administratie; einde screening; einde studie; protocol afwijking; planning; hier,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_2_11. Bloedafname_Leg uit wat de afwijking van het protocol was. | Of hier: | nan | administration | blood draw; administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | bloedafname; administratie; einde screening; einde studie; protocol afwijking; planning; hier
X.Home Visit Package,Protocol Afwijkingen,visit_deviation_t_3,Leg uit wat de afwijking van het protocol was:,textarea,,,,X.Home Visit Package | Protocol Afwijkingen |  | visit_deviation_t_3 | Leg uit wat de afwijking van het protocol was: | textarea |  | ,administration,,administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen,administratie; einde screening; einde studie; protocol afwijking; planning; afwijking; protocol,nan,nan,X.Home Visit Package | Protocol Afwijkingen | visit_deviation_t_3 | Leg uit wat de afwijking van het protocol was: | nan | administration | administration; screening end; study end; protocol deviation; scheduling; protocol; afwijkingen | administratie; einde screening; einde studie; protocol afwijking; planning; afwijking; protocol
X.Home Visit Package,Urine Monster (Home),visit_urine_home,Heeft de deelnemer een urinemonster aangeleverd?,radio,"0,
1","Nee,
Ja",,"X.Home Visit Package | Urine Monster (Home) |  | visit_urine_home | Heeft de deelnemer een urinemonster aangeleverd? | radio | 0,
1 | Nee,
Ja",biospecimens,,urine sample; biospecimens; blood draw; blood sample; collection; urine,urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; heeft; deelnemer; aangeleverd,nan,nan,X.Home Visit Package | Urine Monster (Home) | visit_urine_home | Heeft de deelnemer een urinemonster aangeleverd? | nan | biospecimens | urine sample; biospecimens; blood draw; blood sample; collection; urine | urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; heeft; deelnemer; aangeleverd
X.Home Visit Package,Urine Monster (Home),visit_urine_noreason_t_home,Reden voor het niet aanleveren van een urinemonster,textarea,,,,X.Home Visit Package | Urine Monster (Home) |  | visit_urine_noreason_t_home | Reden voor het niet aanleveren van een urinemonster | textarea |  | ,biospecimens,,urine sample; biospecimens; blood draw; blood sample; collection; urine,urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; reden; aanleveren,nan,nan,X.Home Visit Package | Urine Monster (Home) | visit_urine_noreason_t_home | Reden voor het niet aanleveren van een urinemonster | nan | biospecimens | urine sample; biospecimens; blood draw; blood sample; collection; urine | urine monster; biomaterialen; bloedafname; bloedmonster; urinemonster; verzameling; reden; aanleveren
